"No.","Time","Source","Destination","Protocol","Length","Info"
"3357","35.998081337","10.0.2.15","34.248.150.143","TCP","58","51023  >  4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3358","35.998204549","10.0.2.15","34.248.150.143","TCP","58","51023  >  8001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3359","35.998234739","10.0.2.15","34.248.150.143","TCP","58","51023  >  1026 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3360","35.998318297","10.0.2.15","34.248.150.143","TCP","58","51023  >  7443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3361","35.998342530","10.0.2.15","34.248.150.143","TCP","58","51023  >  2323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3362","36.026832119","10.0.2.15","34.248.150.143","TCP","58","51023  >  1104 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3363","36.026866816","10.0.2.15","34.248.150.143","TCP","58","51023  >  3784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3364","36.026880692","10.0.2.15","34.248.150.143","TCP","58","51023  >  16080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3365","36.029734414","10.0.2.15","34.248.150.143","TCP","58","51023  >  8654 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3366","36.029759088","10.0.2.15","34.248.150.143","TCP","58","51023  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3367","36.029772976","10.0.2.15","34.248.150.143","TCP","58","51023  >  8500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3368","36.029830789","10.0.2.15","34.248.150.143","TCP","58","51023  >  6547 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3369","36.029844331","10.0.2.15","34.248.150.143","TCP","58","51023  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3370","36.029894142","10.0.2.15","34.248.150.143","TCP","58","51023  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3371","36.029965677","10.0.2.15","34.248.150.143","TCP","58","51022  >  8402 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3372","36.029982572","10.0.2.15","34.248.150.143","TCP","58","51022  >  9003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3373","36.030048174","10.0.2.15","34.248.150.143","TCP","58","51022  >  9002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3374","36.030061421","10.0.2.15","34.248.150.143","TCP","58","51022  >  7937 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3375","36.030123053","10.0.2.15","34.248.150.143","TCP","58","51022  >  8181 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3376","36.030137167","10.0.2.15","34.248.150.143","TCP","58","51022  >  1095 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3377","36.030187682","10.0.2.15","34.248.150.143","TCP","58","51022  >  3801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3378","36.030200763","10.0.2.15","34.248.150.143","TCP","58","51022  >  5877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3379","36.030276504","10.0.2.15","34.248.150.143","TCP","58","51022  >  2920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3380","36.030300196","10.0.2.15","34.248.150.143","TCP","58","51022  >  1687 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3381","36.030350979","10.0.2.15","34.248.150.143","TCP","58","51022  >  1287 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3382","36.030364063","10.0.2.15","34.248.150.143","TCP","58","51022  >  5910 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3383","36.030473806","10.0.2.15","34.248.150.143","TCP","58","51022  >  10004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3384","36.030487973","10.0.2.15","34.248.150.143","TCP","58","51022  >  1096 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3385","36.030568210","10.0.2.15","34.248.150.143","TCP","58","51022  >  9943 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3386","36.030590972","10.0.2.15","34.248.150.143","TCP","58","51022  >  3493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3387","36.030758076","10.0.2.15","34.248.150.143","TCP","58","51022  >  1137 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3388","36.030772772","10.0.2.15","34.248.150.143","TCP","58","51022  >  1149 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3389","36.030853451","10.0.2.15","34.248.150.143","TCP","58","51022  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3390","36.030876434","10.0.2.15","34.248.150.143","TCP","58","51022  >  1086 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3391","36.030957290","10.0.2.15","34.248.150.143","TCP","58","51022  >  7000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3392","36.071637372","10.0.2.15","34.248.150.143","TCP","58","51022  >  5050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3393","36.071686315","10.0.2.15","34.248.150.143","TCP","58","51022  >  2394 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3394","36.071700592","10.0.2.15","34.248.150.143","TCP","58","51022  >  8200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3395","36.071712648","10.0.2.15","34.248.150.143","TCP","58","51022  >  1092 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3396","36.071773353","10.0.2.15","34.248.150.143","TCP","58","51022  >  7627 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3397","36.071786599","10.0.2.15","34.248.150.143","TCP","58","51022  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3398","36.074684226","10.0.2.15","34.248.150.143","TCP","58","51022  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3399","36.074718266","10.0.2.15","34.248.150.143","TCP","58","51022  >  541 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3400","36.074843213","10.0.2.15","34.248.150.143","TCP","58","51022  >  1666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3401","36.074865004","10.0.2.15","34.248.150.143","TCP","58","51022  >  49153 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3402","36.074932216","10.0.2.15","34.248.150.143","TCP","58","51022  >  1022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3403","36.075029368","10.0.2.15","34.248.150.143","TCP","58","51022  >  8081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3404","36.075049575","10.0.2.15","34.248.150.143","TCP","58","51022  >  30 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3405","36.075116096","10.0.2.15","34.248.150.143","TCP","58","51022  >  2010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3406","36.075134100","10.0.2.15","34.248.150.143","TCP","58","51022  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3407","36.075212241","10.0.2.15","34.248.150.143","TCP","58","51022  >  32782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3408","36.075232610","10.0.2.15","34.248.150.143","TCP","58","51022  >  9103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3409","36.102911168","10.0.2.15","34.248.150.143","TCP","58","51022  >  9090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3410","36.102938952","10.0.2.15","34.248.150.143","TCP","58","51022  >  19101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3411","36.102950512","10.0.2.15","34.248.150.143","TCP","58","51022  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3412","36.105698292","10.0.2.15","34.248.150.143","TCP","58","51023  >  7000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3413","36.105721822","10.0.2.15","34.248.150.143","TCP","58","51023  >  1086 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3414","36.105792316","10.0.2.15","34.248.150.143","TCP","58","51023  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3415","36.105805810","10.0.2.15","34.248.150.143","TCP","58","51023  >  1149 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3416","36.105817363","10.0.2.15","34.248.150.143","TCP","58","51023  >  1137 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3417","36.105882385","10.0.2.15","34.248.150.143","TCP","58","51023  >  3493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3418","36.105897649","10.0.2.15","34.248.150.143","TCP","58","51023  >  9943 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3419","36.105909244","10.0.2.15","34.248.150.143","TCP","58","51023  >  1096 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3420","36.105959363","10.0.2.15","34.248.150.143","TCP","58","51023  >  10004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3421","36.105972625","10.0.2.15","34.248.150.143","TCP","58","51023  >  5910 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3422","36.105984083","10.0.2.15","34.248.150.143","TCP","58","51023  >  1287 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3423","36.106033259","10.0.2.15","34.248.150.143","TCP","58","51023  >  1687 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3424","36.106046483","10.0.2.15","34.248.150.143","TCP","58","51023  >  2920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3425","36.106057927","10.0.2.15","34.248.150.143","TCP","58","51023  >  5877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3426","36.106107032","10.0.2.15","34.248.150.143","TCP","58","51023  >  3801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3427","36.106120239","10.0.2.15","34.248.150.143","TCP","58","51023  >  1095 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3428","36.106131654","10.0.2.15","34.248.150.143","TCP","58","51023  >  8181 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3429","36.106180993","10.0.2.15","34.248.150.143","TCP","58","51023  >  7937 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3430","36.106194180","10.0.2.15","34.248.150.143","TCP","58","51023  >  9002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3431","36.106205626","10.0.2.15","34.248.150.143","TCP","58","51023  >  9003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3432","36.106254730","10.0.2.15","34.248.150.143","TCP","58","51023  >  8402 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3433","36.106273163","10.0.2.15","34.248.150.143","TCP","58","51022  >  1783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3434","36.106286439","10.0.2.15","34.248.150.143","TCP","58","51022  >  3371 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3435","36.106350843","10.0.2.15","34.248.150.143","TCP","58","51022  >  38292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3436","36.106404011","10.0.2.15","34.248.150.143","TCP","58","51022  >  5280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3437","36.106417289","10.0.2.15","34.248.150.143","TCP","58","51022  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3438","36.106428555","10.0.2.15","34.248.150.143","TCP","58","51022  >  52673 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3439","36.147868005","10.0.2.15","34.248.150.143","TCP","58","51023  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3440","36.147896923","10.0.2.15","34.248.150.143","TCP","58","51023  >  7627 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3441","36.147908725","10.0.2.15","34.248.150.143","TCP","58","51023  >  1092 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3442","36.147921072","10.0.2.15","34.248.150.143","TCP","58","51023  >  8200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3443","36.147977883","10.0.2.15","34.248.150.143","TCP","58","51023  >  2394 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3444","36.147991501","10.0.2.15","34.248.150.143","TCP","58","51023  >  5050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3445","36.150706762","10.0.2.15","34.248.150.143","TCP","58","51023  >  9103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3446","36.150789395","10.0.2.15","34.248.150.143","TCP","58","51023  >  32782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3447","36.150804502","10.0.2.15","34.248.150.143","TCP","58","51023  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3448","36.150867136","10.0.2.15","34.248.150.143","TCP","58","51023  >  2010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3449","36.150881686","10.0.2.15","34.248.150.143","TCP","58","51023  >  30 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3450","36.150955374","10.0.2.15","34.248.150.143","TCP","58","51023  >  8081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3451","36.150970085","10.0.2.15","34.248.150.143","TCP","58","51023  >  1022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3452","36.151022495","10.0.2.15","34.248.150.143","TCP","58","51023  >  49153 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3453","36.151036073","10.0.2.15","34.248.150.143","TCP","58","51023  >  1666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3454","36.151112482","10.0.2.15","34.248.150.143","TCP","58","51023  >  541 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3455","36.151137289","10.0.2.15","34.248.150.143","TCP","58","51023  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3456","36.179073239","10.0.2.15","34.248.150.143","TCP","58","51023  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3457","36.179123882","10.0.2.15","34.248.150.143","TCP","58","51023  >  19101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3458","36.179137395","10.0.2.15","34.248.150.143","TCP","58","51023  >  9090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3459","36.182002459","10.0.2.15","34.248.150.143","TCP","58","51023  >  52673 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3460","36.182039723","10.0.2.15","34.248.150.143","TCP","58","51023  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3461","36.182113423","10.0.2.15","34.248.150.143","TCP","58","51023  >  5280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3462","36.182138869","10.0.2.15","34.248.150.143","TCP","58","51023  >  38292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3463","36.182198514","10.0.2.15","34.248.150.143","TCP","58","51023  >  3371 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3464","36.182221487","10.0.2.15","34.248.150.143","TCP","58","51023  >  1783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3465","36.182239452","10.0.2.15","34.248.150.143","TCP","58","51022  >  5298 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3466","36.182320785","10.0.2.15","34.248.150.143","TCP","58","51022  >  1065 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3467","36.182343636","10.0.2.15","34.248.150.143","TCP","58","51022  >  5560 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3468","36.182415372","10.0.2.15","34.248.150.143","TCP","58","51022  >  5061 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3469","36.182439103","10.0.2.15","34.248.150.143","TCP","58","51022  >  12265 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3470","36.182451848","10.0.2.15","34.248.150.143","TCP","58","51022  >  8383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3471","36.182532900","10.0.2.15","34.248.150.143","TCP","58","51022  >  50003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3472","36.182556783","10.0.2.15","34.248.150.143","TCP","58","51022  >  19 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3473","36.182676097","10.0.2.15","34.248.150.143","TCP","58","51022  >  6 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3474","36.182700011","10.0.2.15","34.248.150.143","TCP","58","51022  >  3517 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3475","36.182788754","10.0.2.15","34.248.150.143","TCP","58","51022  >  616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3476","36.182803297","10.0.2.15","34.248.150.143","TCP","58","51022  >  1122 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3477","36.182872386","10.0.2.15","34.248.150.143","TCP","58","51022  >  5000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3478","36.182889992","10.0.2.15","34.248.150.143","TCP","58","51022  >  5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3479","36.182963410","10.0.2.15","34.248.150.143","TCP","58","51022  >  1236 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3480","36.182981248","10.0.2.15","34.248.150.143","TCP","58","51022  >  65129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3481","36.183039269","10.0.2.15","34.248.150.143","TCP","58","51022  >  1310 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3482","36.183062797","10.0.2.15","34.248.150.143","TCP","58","51022  >  49159 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3483","36.183125378","10.0.2.15","34.248.150.143","TCP","58","51022  >  1088 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3484","36.183139886","10.0.2.15","34.248.150.143","TCP","58","51022  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3485","36.183190912","10.0.2.15","34.248.150.143","TCP","58","51022  >  2160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3486","36.223549592","10.0.2.15","34.248.150.143","TCP","58","51022  >  50000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3487","36.223573576","10.0.2.15","34.248.150.143","TCP","58","51022  >  646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3488","36.223642529","10.0.2.15","34.248.150.143","TCP","58","51022  >  2800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3489","36.223666561","10.0.2.15","34.248.150.143","TCP","58","51022  >  9485 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3490","36.223760408","10.0.2.15","34.248.150.143","TCP","58","51022  >  62078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3491","36.223784339","10.0.2.15","34.248.150.143","TCP","58","51022  >  625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3492","36.226166912","10.0.2.15","34.248.150.143","TCP","58","51022  >  6059 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3493","36.226308052","10.0.2.15","34.248.150.143","TCP","58","51022  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3494","36.226343956","10.0.2.15","34.248.150.143","TCP","58","51022  >  19780 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3495","36.226447105","10.0.2.15","34.248.150.143","TCP","58","51022  >  1700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3496","36.226475248","10.0.2.15","34.248.150.143","TCP","58","51022  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3497","36.226614765","10.0.2.15","34.248.150.143","TCP","58","51022  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3498","36.226633233","10.0.2.15","34.248.150.143","TCP","58","51022  >  3261 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3499","36.226706527","10.0.2.15","34.248.150.143","TCP","58","51022  >  32771 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3500","36.226732070","10.0.2.15","34.248.150.143","TCP","58","51022  >  8194 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3501","36.226837569","10.0.2.15","34.248.150.143","TCP","58","51022  >  32774 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3502","36.226864382","10.0.2.15","34.248.150.143","TCP","58","51022  >  15003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3503","36.254627309","10.0.2.15","34.248.150.143","TCP","58","51022  >  1322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3504","36.254660811","10.0.2.15","34.248.150.143","TCP","58","51022  >  1583 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3505","36.254762890","10.0.2.15","34.248.150.143","TCP","58","51022  >  4445 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3506","36.257546471","10.0.2.15","34.248.150.143","TCP","58","51023  >  2160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3507","36.257577953","10.0.2.15","34.248.150.143","TCP","58","51023  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3508","36.257595543","10.0.2.15","34.248.150.143","TCP","58","51023  >  1088 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3509","36.257670627","10.0.2.15","34.248.150.143","TCP","58","51023  >  49159 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3510","36.257689889","10.0.2.15","34.248.150.143","TCP","58","51023  >  1310 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3511","36.257762229","10.0.2.15","34.248.150.143","TCP","58","51023  >  65129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3512","36.257779567","10.0.2.15","34.248.150.143","TCP","58","51023  >  1236 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3513","36.257842426","10.0.2.15","34.248.150.143","TCP","58","51023  >  5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3514","36.257859242","10.0.2.15","34.248.150.143","TCP","58","51023  >  5000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3515","36.257941301","10.0.2.15","34.248.150.143","TCP","58","51023  >  1122 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3516","36.257961756","10.0.2.15","34.248.150.143","TCP","58","51023  >  616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3517","36.258050059","10.0.2.15","34.248.150.143","TCP","58","51023  >  3517 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3518","36.258285139","10.0.2.15","34.248.150.143","TCP","58","51023  >  6 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3519","36.258304799","10.0.2.15","34.248.150.143","TCP","58","51023  >  19 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3520","36.258369117","10.0.2.15","34.248.150.143","TCP","58","51023  >  50003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3521","36.258385730","10.0.2.15","34.248.150.143","TCP","58","51023  >  8383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3522","36.258490449","10.0.2.15","34.248.150.143","TCP","58","51023  >  12265 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3523","36.258504928","10.0.2.15","34.248.150.143","TCP","58","51023  >  5061 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3524","36.258612864","10.0.2.15","34.248.150.143","TCP","58","51023  >  5560 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3525","36.258630885","10.0.2.15","34.248.150.143","TCP","58","51023  >  1065 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3526","36.258690470","10.0.2.15","34.248.150.143","TCP","58","51023  >  5298 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3527","36.258784401","10.0.2.15","34.248.150.143","TCP","58","51022  >  3369 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3528","36.258884559","10.0.2.15","34.248.150.143","TCP","58","51022  >  1417 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3529","36.258902322","10.0.2.15","34.248.150.143","TCP","58","51022  >  2909 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3530","36.258979132","10.0.2.15","34.248.150.143","TCP","58","51022  >  6006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3531","36.259002742","10.0.2.15","34.248.150.143","TCP","58","51022  >  1875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3532","36.259015041","10.0.2.15","34.248.150.143","TCP","58","51022  >  1076 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3533","36.299301432","10.0.2.15","34.248.150.143","TCP","58","51023  >  625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3534","36.299332951","10.0.2.15","34.248.150.143","TCP","58","51023  >  62078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3535","36.299422735","10.0.2.15","34.248.150.143","TCP","58","51023  >  9485 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3536","36.299497207","10.0.2.15","34.248.150.143","TCP","58","51023  >  2800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3537","36.299583142","10.0.2.15","34.248.150.143","TCP","58","51023  >  646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3538","36.299607380","10.0.2.15","34.248.150.143","TCP","58","51023  >  50000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3539","36.302479526","10.0.2.15","34.248.150.143","TCP","58","51023  >  15003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3540","36.302521526","10.0.2.15","34.248.150.143","TCP","58","51023  >  32774 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3541","36.302624428","10.0.2.15","34.248.150.143","TCP","58","51023  >  8194 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3542","36.302650371","10.0.2.15","34.248.150.143","TCP","58","51023  >  32771 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3543","36.302761626","10.0.2.15","34.248.150.143","TCP","58","51023  >  3261 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3544","36.302780744","10.0.2.15","34.248.150.143","TCP","58","51023  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3545","36.302858310","10.0.2.15","34.248.150.143","TCP","58","51023  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3546","36.302875881","10.0.2.15","34.248.150.143","TCP","58","51023  >  1700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3547","36.302937156","10.0.2.15","34.248.150.143","TCP","58","51023  >  19780 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3548","36.302955143","10.0.2.15","34.248.150.143","TCP","58","51023  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3549","36.303021735","10.0.2.15","34.248.150.143","TCP","58","51023  >  6059 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3550","36.330802572","10.0.2.15","34.248.150.143","TCP","58","51023  >  4445 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3551","36.330847782","10.0.2.15","34.248.150.143","TCP","58","51023  >  1583 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3552","36.330969074","10.0.2.15","34.248.150.143","TCP","58","51023  >  1322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3553","36.333823126","10.0.2.15","34.248.150.143","TCP","58","51023  >  1076 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3554","36.333857271","10.0.2.15","34.248.150.143","TCP","58","51023  >  1875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"3555","36.333934382","10.0.2.15","34.248.150.143","TCP","58","51023  >  6006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
